session_id,timestamp_iso,ms_elapsed,event_type,step,condition,target_product_id,clicked_element,click_x,click_y,time_to_first_click_ms,is_unintended_interaction,question_id,question_text,answer_value,is_validation_question,validation_passed,completed
S-2026-8469,2026-05-23T13:45:12.481Z,260486563,survey_response,6,,,,,,,,D2,"Approximately how many customer reviews did the most-reviewed product in the store have?",d,1,1,
S-2026-8469,2026-05-23T13:45:12.481Z,260486563,page_exit,6,,,,,,,,,,,,,
S-2026-8469,2026-05-23T13:45:13.201Z,260487283,page_enter,7,,,,,,,,,,,,,
S-2026-8469,2026-05-23T13:45:13.234Z,260487316,task_start,7,modified,4,,,,,,,,,,,
S-2026-8469,2026-05-23T13:45:13.235Z,260487317,page_enter,7,modified,4,,,,,,,,,,,
S-2026-8469,2026-05-23T13:45:17.505Z,260491588,page_exit,7,modified,4,,,,,,,,,,,
S-2026-8469,2026-05-23T13:45:17.528Z,260491611,product_view,7,modified,4,"Bamboo Desk Organizer",,,,,,,,,,
S-2026-8469,2026-05-23T13:45:17.530Z,260491612,page_enter,7,modified,4,,,,,,,,,,,
S-2026-8469,2026-05-23T13:45:18.560Z,260492642,button_click,7,modified,4,buy_now,910,607,1027,1,,,,,,
S-2026-8469,2026-05-23T13:45:18.568Z,260492650,task_complete,7,modified,4,buy_now,910,607,1027,1,,,,,,1
S-2026-8469,2026-05-23T13:45:18.575Z,260492657,page_exit,7,modified,4,,,,,,,,,,,
S-2026-8469,2026-05-23T13:45:18.594Z,260492676,session_complete,8,,,,,,,,,,,,,1
S-2026-8469,2026-05-23T13:45:18.594Z,260492677,page_enter,8,,,,,,,,,,,,,
S-2026-8469,2026-05-23T13:45:18.645Z,260492727,page_enter,8,,,,,,,,,,,,,
S-2026-8469,2026-05-23T13:51:41.420Z,260875502,page_enter,8,,,,,,,,,,,,,
S-2026-8469,2026-05-23T13:51:44.450Z,260878532,page_enter,8,,,,,,,,,,,,,
S-2026-8469,2026-05-23T13:57:17.981Z,261212063,page_enter,8,,,,,,,,,,,,,
S-2026-9131,2026-05-31T11:28:15.854Z,1,session_start,0,,,,,,,,,,,,,
S-2026-9131,2026-05-31T11:28:16.830Z,976,page_enter,1,,,,,,,,,,,,,
S-2026-9131,2026-05-31T11:28:16.970Z,1117,task_start,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:28:16.970Z,1117,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:33:16.839Z,300986,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:35:57.940Z,462087,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:35:58.098Z,462245,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:39:12.390Z,656537,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:39:12.830Z,656976,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:42:47.922Z,872069,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:42:48.010Z,872157,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:43:17.883Z,902030,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:43:18.006Z,902153,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:50:03.670Z,1307817,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:50:04.144Z,1308291,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:57:44.767Z,1768914,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T11:57:45.313Z,1769459,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:00:22.487Z,1926634,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:00:22.874Z,1927020,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:00:32.128Z,1936275,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:00:32.170Z,1936317,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:07:07.340Z,2331487,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:18:03.672Z,2987819,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:18:04.130Z,2988277,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:31:37.910Z,3802057,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:31:38.375Z,3802522,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:44:35.718Z,4579865,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T12:44:36.226Z,4580373,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:15:19.096Z,6423243,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:15:19.629Z,6423776,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:16:46.215Z,6510362,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:16:46.530Z,6510677,product_view,1,standard,1,"Foam Roller Pro",,,,,,,,,,
S-2026-9131,2026-05-31T13:16:46.533Z,6510680,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:16:55.038Z,6519185,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:16:55.149Z,6519296,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:17:02.387Z,6526534,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:17:02.422Z,6526569,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:17:02.424Z,6526571,product_view,1,standard,1,"Wireless Earbuds Pro",,,,,,,,,,
S-2026-9131,2026-05-31T13:17:04.042Z,6528189,button_click,1,standard,1,buy_now,1304,685,1615,1,,,,,,
S-2026-9131,2026-05-31T13:17:04.051Z,6528198,task_complete,1,standard,1,buy_now,1304,685,1615,1,,,,,,1
S-2026-9131,2026-05-31T13:17:04.059Z,6528206,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9131,2026-05-31T13:17:11.261Z,6535408,page_enter,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:17:11.355Z,6535502,task_start,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:17:11.356Z,6535503,page_enter,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:18:18.269Z,6602416,page_exit,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:18:18.357Z,6602504,task_start,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:18:18.358Z,6602504,page_enter,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:20:12.244Z,6716391,page_exit,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:20:12.377Z,6716524,task_start,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:20:12.385Z,6716531,page_enter,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:21:15.038Z,6779185,page_exit,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:21:15.403Z,6779549,task_start,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:21:15.405Z,6779552,page_enter,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:26:46.139Z,7110286,page_exit,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:26:46.536Z,7110683,task_start,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:26:46.538Z,7110685,page_enter,2,,,,,,,,,,,,,
S-2026-9131,2026-05-31T13:26:54.864Z,7119011,distraction_click,2,,,"Resistance Bands Set",1520,473,,,,,,,,
S-2026-9131,2026-05-31T13:26:54.867Z,7119013,page_exit,2,,,,,,,,,,,,,
S-2026-9805,2026-06-02T09:33:04.565Z,1,session_start,0,,,,,,,,,,,,,
S-2026-9805,2026-06-02T09:33:05.783Z,1220,page_enter,1,,,,,,,,,,,,,
S-2026-9805,2026-06-02T09:33:05.905Z,1341,task_start,1,standard,1,,,,,,,,,,,
S-2026-9805,2026-06-02T09:33:05.910Z,1346,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9805,2026-06-02T09:33:32.904Z,28341,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:33:38.753Z,0,session_start,0,,,,,,,,,,,,,
S-2026-6692,2026-06-02T09:33:39.502Z,749,page_enter,1,,,,,,,,,,,,,
S-2026-6692,2026-06-02T09:33:39.580Z,827,task_start,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:33:39.582Z,829,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:36:10.610Z,151857,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:36:10.763Z,152010,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:36:12.128Z,153375,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:36:12.236Z,153483,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:37:50.809Z,252056,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:37:50.942Z,252189,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:40:52.190Z,433437,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:40:52.330Z,433577,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T09:42:40.222Z,541469,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:12:10.524Z,5911771,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:29:48.542Z,6969789,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:29:48.690Z,6969937,product_view,1,standard,1,"Portable Phone Stand",,,,,,,,,,
S-2026-6692,2026-06-02T11:29:48.691Z,6969938,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:05.142Z,7046389,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:05.281Z,7046528,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:10.831Z,7052078,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:10.926Z,7052173,product_view,1,standard,1,"Wireless Earbuds Pro",,,,,,,,,,
S-2026-6692,2026-06-02T11:31:10.926Z,7052173,page_enter,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:11.676Z,7052923,button_click,1,standard,1,add_to_cart,920,631,750,0,,,,,,
S-2026-6692,2026-06-02T11:31:11.682Z,7052929,task_complete,1,standard,1,add_to_cart,920,631,750,0,,,,,,1
S-2026-6692,2026-06-02T11:31:11.685Z,7052932,page_exit,1,standard,1,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:12.319Z,7053566,page_enter,2,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:12.417Z,7053664,task_start,2,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:12.417Z,7053664,page_enter,2,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:12.920Z,7054167,distraction_click,2,,,"Manual Coffee Grinder",831,526,,,,,,,,
S-2026-6692,2026-06-02T11:31:12.921Z,7054168,page_exit,2,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:13.626Z,7054873,page_enter,3,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:13.716Z,7054963,task_start,3,standard,2,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:13.717Z,7054964,page_enter,3,standard,2,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:19.537Z,7060784,page_exit,3,standard,2,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:19.631Z,7060878,product_view,3,standard,2,"Water Bottle",,,,,,,,,,
S-2026-6692,2026-06-02T11:31:19.632Z,7060878,page_enter,3,standard,2,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:20.190Z,7061437,button_click,3,standard,2,add_to_cart,1005,619,557,0,,,,,,
S-2026-6692,2026-06-02T11:31:20.193Z,7061440,task_complete,3,standard,2,add_to_cart,1005,619,557,0,,,,,,1
S-2026-6692,2026-06-02T11:31:20.197Z,7061444,page_exit,3,standard,2,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:21.374Z,7062621,page_enter,4,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:21.467Z,7062714,task_start,4,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:21.468Z,7062715,page_enter,4,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:22.761Z,7064008,distraction_click,4,,,"Manual Coffee Grinder",870,525,,,,,,,,
S-2026-6692,2026-06-02T11:31:22.763Z,7064010,page_exit,4,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:23.284Z,7064531,page_enter,5,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:23.384Z,7064631,task_start,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:23.385Z,7064632,page_enter,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:25.474Z,7066721,page_exit,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:31:25.582Z,7066829,product_view,5,modified,3,"Portable Phone Stand",,,,,,,,,,
S-2026-6692,2026-06-02T11:31:25.583Z,7066830,page_enter,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:06.151Z,8007398,page_exit,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:06.340Z,8007587,page_enter,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:09.381Z,8010628,page_exit,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:09.472Z,8010719,product_view,5,modified,3,"Running Shoes X200",,,,,,,,,,
S-2026-6692,2026-06-02T11:47:09.473Z,8010720,page_enter,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:10.716Z,8011963,button_click,5,modified,3,buy_now,220,595,1244,1,,,,,,
S-2026-6692,2026-06-02T11:47:10.718Z,8011965,task_complete,5,modified,3,buy_now,220,595,1244,1,,,,,,1
S-2026-6692,2026-06-02T11:47:10.721Z,8011968,page_exit,5,modified,3,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:11.396Z,8012643,page_enter,6,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:11.487Z,8012734,page_enter,6,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:15.130Z,8016377,survey_response,6,,,,,,,,Q9,"For quality control purposes, please select ""Never"" for this item. How often do you return purchased items to an online store?",5,1,0,
S-2026-6692,2026-06-02T11:47:15.130Z,8016377,survey_response,6,,,,,,,,D1,"Which of the following products was the cheapest in the online store you just browsed?",d,1,1,
S-2026-6692,2026-06-02T11:47:15.131Z,8016378,survey_response,6,,,,,,,,D2,"Approximately how many customer reviews did the most-reviewed product in the store have?",d,1,1,
S-2026-6692,2026-06-02T11:47:15.131Z,8016378,page_exit,6,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:15.904Z,8017151,page_enter,7,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:16.002Z,8017249,task_start,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:16.003Z,8017250,page_enter,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:16.436Z,8017683,page_exit,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:16.531Z,8017778,product_view,7,modified,4,"Portable Phone Stand",,,,,,,,,,
S-2026-6692,2026-06-02T11:47:16.532Z,8017779,page_enter,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:18.093Z,8019340,page_exit,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:18.190Z,8019436,page_enter,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:20.002Z,8021249,page_exit,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:20.099Z,8021346,product_view,7,modified,4,"Bamboo Desk Organizer",,,,,,,,,,
S-2026-6692,2026-06-02T11:47:20.099Z,8021346,page_enter,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:21.176Z,8022423,button_click,7,modified,4,buy_now,205,594,1077,1,,,,,,
S-2026-6692,2026-06-02T11:47:21.180Z,8022427,task_complete,7,modified,4,buy_now,205,594,1077,1,,,,,,1
S-2026-6692,2026-06-02T11:47:21.183Z,8022430,page_exit,7,modified,4,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:21.188Z,8022435,session_complete,8,,,,,,,,,,,,,1
S-2026-6692,2026-06-02T11:47:21.188Z,8022435,page_enter,8,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:21.295Z,8022542,page_enter,8,,,,,,,,,,,,,
S-2026-6692,2026-06-02T11:47:49.247Z,8050494,page_enter,8,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:03.919Z,0,session_start,0,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:04.511Z,592,page_enter,1,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:04.608Z,689,task_start,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:04.612Z,693,page_enter,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:05.238Z,1319,page_exit,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:05.338Z,1419,product_view,1,standard,1,"Portable Phone Stand",,,,,,,,,,
S-2026-7670,2026-06-02T11:49:05.344Z,1425,page_enter,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:07.322Z,3403,page_exit,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:07.427Z,3508,page_enter,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:09.410Z,5491,page_exit,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:09.510Z,5591,product_view,1,standard,1,"Wireless Earbuds Pro",,,,,,,,,,
S-2026-7670,2026-06-02T11:49:09.511Z,5592,page_enter,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:10.702Z,6783,button_click,1,standard,1,add_to_cart,208,667,1188,0,,,,,,
S-2026-7670,2026-06-02T11:49:10.705Z,6786,task_complete,1,standard,1,add_to_cart,208,667,1188,0,,,,,,1
S-2026-7670,2026-06-02T11:49:10.708Z,6789,page_exit,1,standard,1,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:11.344Z,7425,page_enter,2,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:11.454Z,7535,task_start,2,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:11.455Z,7536,page_enter,2,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:12.535Z,8615,distraction_click,2,,,"Yoga Mat Premium",262,506,,,,,,,,
S-2026-7670,2026-06-02T11:49:12.536Z,8617,page_exit,2,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:13.154Z,9234,page_enter,3,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:13.261Z,9342,task_start,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:13.262Z,9343,page_enter,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:13.752Z,9833,page_exit,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:13.859Z,9939,product_view,3,standard,2,"Portable Phone Stand",,,,,,,,,,
S-2026-7670,2026-06-02T11:49:13.860Z,9941,page_enter,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:15.250Z,11331,page_exit,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:15.371Z,11452,page_enter,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:16.312Z,12393,page_exit,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:16.424Z,12505,product_view,3,standard,2,"Water Bottle",,,,,,,,,,
S-2026-7670,2026-06-02T11:49:16.426Z,12507,page_enter,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:17.568Z,13649,button_click,3,standard,2,add_to_cart,180,739,1140,0,,,,,,
S-2026-7670,2026-06-02T11:49:17.574Z,13655,task_complete,3,standard,2,add_to_cart,180,739,1140,0,,,,,,1
S-2026-7670,2026-06-02T11:49:17.578Z,13659,page_exit,3,standard,2,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:18.401Z,14481,page_enter,4,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:18.524Z,14605,task_start,4,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:18.525Z,14606,page_enter,4,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:19.731Z,15811,distraction_click,4,,,"Portable Phone Stand",135,418,,,,,,,,
S-2026-7670,2026-06-02T11:49:19.731Z,15812,page_exit,4,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:20.427Z,16508,page_enter,5,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:20.553Z,16634,task_start,5,modified,3,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:20.554Z,16635,page_enter,5,modified,3,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:24.906Z,20987,page_exit,5,modified,3,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:25.001Z,21081,product_view,5,modified,3,"Running Shoes X200",,,,,,,,,,
S-2026-7670,2026-06-02T11:49:25.001Z,21082,page_enter,5,modified,3,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:25.902Z,21983,button_click,5,modified,3,buy_now,238,658,898,1,,,,,,
S-2026-7670,2026-06-02T11:49:25.908Z,21989,task_complete,5,modified,3,buy_now,238,658,898,1,,,,,,1
S-2026-7670,2026-06-02T11:49:25.914Z,21995,page_exit,5,modified,3,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:26.890Z,22970,page_enter,6,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:26.996Z,23077,page_enter,6,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:30.037Z,26118,survey_response,6,,,,,,,,Q9,"For quality control purposes, please select ""Never"" for this item. How often do you return purchased items to an online store?",5,1,0,
S-2026-7670,2026-06-02T11:49:30.037Z,26118,survey_response,6,,,,,,,,D1,"Which of the following products was the cheapest in the online store you just browsed?",a,1,0,
S-2026-7670,2026-06-02T11:49:30.037Z,26118,survey_response,6,,,,,,,,D2,"Approximately how many customer reviews did the most-reviewed product in the store have?",d,1,1,
S-2026-7670,2026-06-02T11:49:30.037Z,26118,page_exit,6,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:30.802Z,26883,page_enter,7,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:30.904Z,26985,task_start,7,modified,4,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:30.907Z,26988,page_enter,7,modified,4,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:33.196Z,29277,page_exit,7,modified,4,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:33.293Z,29374,product_view,7,modified,4,"Bamboo Desk Organizer",,,,,,,,,,
S-2026-7670,2026-06-02T11:49:33.293Z,29374,page_enter,7,modified,4,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:34.352Z,30433,button_click,7,modified,4,buy_now,164,602,1056,1,,,,,,
S-2026-7670,2026-06-02T11:49:34.358Z,30439,task_complete,7,modified,4,buy_now,164,602,1056,1,,,,,,1
S-2026-7670,2026-06-02T11:49:34.362Z,30443,page_exit,7,modified,4,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:34.368Z,30448,session_complete,8,,,,,,,,,,,,,1
S-2026-7670,2026-06-02T11:49:34.368Z,30449,page_enter,8,,,,,,,,,,,,,
S-2026-7670,2026-06-02T11:49:34.464Z,30545,page_enter,8,,,,,,,,,,,,,
S-2026-8495,2026-06-02T11:58:11.941Z,1,session_start,0,,,,,,,,,,,,,
S-2026-8495,2026-06-02T11:58:12.901Z,961,page_enter,1,,,,,,,,,,,,,
S-2026-8495,2026-06-02T11:58:13.002Z,1061,task_start,1,standard,1,,,,,,,,,,,
S-2026-8495,2026-06-02T11:58:13.003Z,1063,page_enter,1,standard,1,,,,,,,,,,,
S-2026-8495,2026-06-02T11:58:17.674Z,5733,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:08.671Z,0,session_start,0,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:10.160Z,1489,page_enter,1,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:10.283Z,1612,task_start,1,standard,1,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:10.284Z,1613,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:21.276Z,12605,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:21.311Z,12640,product_view,1,standard,1,"Wireless Earbuds Pro",,,,,,,,,,
S-2026-9439,2026-06-11T13:06:21.311Z,12640,page_enter,1,standard,1,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:24.514Z,15844,button_click,1,standard,1,add_to_cart,1056,422,3199,0,,,,,,
S-2026-9439,2026-06-11T13:06:24.521Z,15851,task_complete,1,standard,1,add_to_cart,1056,422,3199,0,,,,,,1
S-2026-9439,2026-06-11T13:06:24.527Z,15857,page_exit,1,standard,1,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:25.281Z,16610,page_enter,2,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:25.375Z,16704,task_start,2,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:25.377Z,16706,page_enter,2,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:41.494Z,32823,distraction_click,2,,,"Portable Phone Stand",331,432,,,,,,,,
S-2026-9439,2026-06-11T13:06:41.495Z,32824,page_exit,2,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:42.573Z,33902,page_enter,3,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:42.656Z,33985,task_start,3,standard,2,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:42.657Z,33986,page_enter,3,standard,2,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:46.319Z,37648,page_exit,3,standard,2,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:46.347Z,37677,page_enter,3,standard,2,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:46.348Z,37677,product_view,3,standard,2,"Water Bottle",,,,,,,,,,
S-2026-9439,2026-06-11T13:06:51.561Z,42890,button_click,3,standard,2,add_to_cart,1057,517,5213,0,,,,,,
S-2026-9439,2026-06-11T13:06:51.565Z,42894,task_complete,3,standard,2,add_to_cart,1057,517,5213,0,,,,,,1
S-2026-9439,2026-06-11T13:06:51.571Z,42900,page_exit,3,standard,2,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:53.802Z,45131,page_enter,4,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:53.889Z,45218,task_start,4,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:06:53.889Z,45219,page_enter,4,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:07:01.017Z,52347,distraction_click,4,,,"Portable Phone Stand",308,351,,,,,,,,
